a1page,rep=0,records=1024,pages=4,us=1863,max_page_us=679
a1page,rep=1,records=1024,pages=4,us=1387,max_page_us=381
a1page,rep=2,records=1024,pages=4,us=1438,max_page_us=400
a1page,rep=3,records=1024,pages=4,us=1364,max_page_us=365
a1page,rep=4,records=1024,pages=4,us=1366,max_page_us=361
a1page,rep=5,records=1024,pages=4,us=1389,max_page_us=422
a1page,rep=6,records=1024,pages=4,us=1339,max_page_us=349
