a1page,rep=0,records=1024,pages=4,us=1471,max_page_us=564
a1page,rep=1,records=1024,pages=4,us=1187,max_page_us=339
a1page,rep=2,records=1024,pages=4,us=1114,max_page_us=303
a1page,rep=3,records=1024,pages=4,us=1177,max_page_us=327
a1page,rep=4,records=1024,pages=4,us=1159,max_page_us=346
a1page,rep=5,records=1024,pages=4,us=1279,max_page_us=375
a1page,rep=6,records=1024,pages=4,us=1116,max_page_us=302
