a1page,rep=0,records=1024,pages=4,us=1707,max_page_us=505
a1page,rep=1,records=1024,pages=4,us=1367,max_page_us=356
a1page,rep=2,records=1024,pages=4,us=1406,max_page_us=430
a1page,rep=3,records=1024,pages=4,us=1344,max_page_us=378
a1page,rep=4,records=1024,pages=4,us=1279,max_page_us=339
a1page,rep=5,records=1024,pages=4,us=1360,max_page_us=363
a1page,rep=6,records=1024,pages=4,us=1366,max_page_us=358
